plot,transect_ID,treatment,genotype,plot_grid,complexity,replicate_N_or_S,survey_number,month,day,year,date,visit,surveyor,cloud_cover(%),current,wind_speed,wind_direction,start_time,end_time,survey_elapsed_time,survey_type,SpeciesCode,common_name,SpeciesName,Genus,Family,Order,MaxLength,TrophicLevel,a,b,MajorTrophicGroup,SubTrophicGroup,FishingStatus,log a,L inf,grid_number,life_phase,TL,transit,plot_grid_survey,presence,biomass,density
LN,a,100L,M1,LN - 4,Low,N,13,June,3,2019,03-Jun-19,0,Noelle,25,L,5,S,12:20:00,12:39:00,0:19:00,baseline recruit,403-01-05,Masked Goby,Coryphopterus personatus,Coryphopterus,Gobiidae,Perciformes,4,2.7,0.0213,2.8235,Planktivore,"Planktivore-small, site-attached",Aquarium,-3.849,4,4,A,2,NA,LN - 4 - 13,1,0.150777937,15.18987342
LN,a,100L,M1,LN - 4,Low,N,13,June,3,2019,03-Jun-19,0,Noelle,25,L,5,S,12:20:00,12:39:00,0:19:00,baseline recruit,403-01-05,Masked Goby,Coryphopterus personatus,Coryphopterus,Gobiidae,Perciformes,4,2.7,0.0213,2.8235,Planktivore,"Planktivore-small, site-attached",Aquarium,-3.849,4,4,A,2,NA,LN - 4 - 13,1,0.150777937,15.18987342
LN,a,100L,M1,LN - 4,Low,N,13,June,3,2019,03-Jun-19,0,Noelle,25,L,5,S,12:20:00,12:39:00,0:19:00,baseline recruit,403-01-05,Masked Goby,Coryphopterus personatus,Coryphopterus,Gobiidae,Perciformes,4,2.7,0.0213,2.8235,Planktivore,"Planktivore-small, site-attached",Aquarium,-3.849,4,4,A,4,NA,LN - 4 - 13,1,1.067323297,15.18987342
LN,a,100L,M1,LN - 4,Low,N,13,June,3,2019,03-Jun-19,0,Noelle,25,L,5,S,12:20:00,12:39:00,0:19:00,baseline recruit,403-01-05,Masked Goby,Coryphopterus personatus,Coryphopterus,Gobiidae,Perciformes,4,2.7,0.0213,2.8235,Planktivore,"Planktivore-small, site-attached",Aquarium,-3.849,4,4,A,5,NA,LN - 4 - 13,1,2.004109334,15.18987342
LN,a,100L,M1,LN - 4,Low,N,13,June,3,2019,03-Jun-19,0,Noelle,25,L,5,S,12:20:00,12:39:00,0:19:00,baseline recruit,403-01-05,Masked Goby,Coryphopterus personatus,Coryphopterus,Gobiidae,Perciformes,4,2.7,0.0213,2.8235,Planktivore,"Planktivore-small, site-attached",Aquarium,-3.849,4,4,A,6,NA,LN - 4 - 13,1,3.353433194,15.18987342
LN,a,100L,M1,LN - 4,Low,N,13,June,3,2019,03-Jun-19,0,Noelle,25,L,5,S,12:20:00,12:39:00,0:19:00,baseline recruit,403-01-03,Pallid Goby,Coryphopterus eidolon,Coryphopterus,Gobiidae,Perciformes,6,2.1,0.0213,2.2835,Herbivore,Small Territorial Herbivore,Aquarium,NA,6,4,A,5,NA,LN - 4 - 13,1,0.840383677,15.18987342
LN,a,100L,M1,LN - 4,Low,N,13,June,3,2019,03-Jun-19,0,Noelle,25,L,5,S,12:20:00,12:39:00,0:19:00,baseline recruit,360-05-12,Redband Parrotfish,Sparisoma aurofrenatum,Sparisoma,Scaridae,Perciformes,28,2,0.0047,3.4291,Herbivore,Roving Herbivore,Minor commercial,-5.7587,28,4,J,5,NA,LN - 4 - 13,1,1.172022367,15.18987342
LN,a,100L,M1,LN - 4,Low,N,13,June,3,2019,03-Jun-19,0,Noelle,25,L,5,S,12:20:00,12:39:00,0:19:00,baseline recruit,360-05-12,Redband Parrotfish,Sparisoma aurofrenatum,Sparisoma,Scaridae,Perciformes,28,2,0.0047,3.4291,Herbivore,Roving Herbivore,Minor commercial,-5.7587,28,4,J,6,NA,LN - 4 - 13,1,2.1900615,15.18987342
LN,a,100L,M1,LN - 4,Low,N,13,June,3,2019,03-Jun-19,0,Noelle,25,L,5,S,12:20:00,12:39:00,0:19:00,baseline recruit,360-05-12,Redband Parrotfish,Sparisoma aurofrenatum,Sparisoma,Scaridae,Perciformes,28,2,0.0047,3.4291,Herbivore,Roving Herbivore,Minor commercial,-5.7587,28,4,J,7,NA,LN - 4 - 13,1,3.715553739,15.18987342
LN,a,100L,M1,LN - 4,Low,N,13,June,3,2019,03-Jun-19,0,Noelle,25,L,5,S,12:20:00,12:39:00,0:19:00,baseline recruit,358-04-17,Yellowhead Wrasse,Halichoeres garnoti,Halichoeres,Labridae,Perciformes,19,3.5,0.0052,3.3747,Invertivore,Mobile Invert Feeder,Aquarium,-5.6591,19,4,A,14,NA,LN - 4 - 13,1,38.35673443,15.18987342
LN,a,50L50A,M1,LN - 5,Low,N,13,June,3,2019,03-Jun-19,0,Noelle,25,L,5,S,12:20:00,12:39:00,0:19:00,baseline recruit,346-02-16,Bicolor Damselfish,Stegastes partitus,Stegastes,Pomacentridae,Perciformes,10,NA,0.0182,3.1519,Herbivore,Small Territorial Herbivore,Aquarium,-4.8921,10,5,A,8,NA,LN - 5 - 13,1,12.77970174,13.92405063
LN,a,50L50A,M1,LN - 5,Low,N,13,June,3,2019,03-Jun-19,0,Noelle,25,L,5,S,12:20:00,12:39:00,0:19:00,baseline recruit,346-02-16,Bicolor Damselfish,Stegastes partitus,Stegastes,Pomacentridae,Perciformes,10,NA,0.0182,3.1519,Herbivore,Small Territorial Herbivore,Aquarium,-4.8921,10,5,A,14,NA,LN - 5 - 13,1,74.56797402,13.92405063
LN,a,50L50A,M1,LN - 5,Low,N,13,June,3,2019,03-Jun-19,0,Noelle,25,L,5,S,12:20:00,12:39:00,0:19:00,baseline recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,5,J,4,NA,LN - 5 - 13,1,0.609692881,13.92405063
LN,a,50L50A,M1,LN - 5,Low,N,13,June,3,2019,03-Jun-19,0,Noelle,25,L,5,S,12:20:00,12:39:00,0:19:00,baseline recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,5,I,4,NA,LN - 5 - 13,1,0.609692881,13.92405063
LN,a,50L50A,M1,LN - 5,Low,N,13,June,3,2019,03-Jun-19,0,Noelle,25,L,5,S,12:20:00,12:39:00,0:19:00,baseline recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,5,I,4,NA,LN - 5 - 13,1,0.609692881,13.92405063
LN,a,50L50A,M1,LN - 5,Low,N,13,June,3,2019,03-Jun-19,0,Noelle,25,L,5,S,12:20:00,12:39:00,0:19:00,baseline recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,5,I,5,NA,LN - 5 - 13,1,1.168745911,13.92405063
LN,a,50L50A,M1,LN - 5,Low,N,13,June,3,2019,03-Jun-19,0,Noelle,25,L,5,S,12:20:00,12:39:00,0:19:00,baseline recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,5,I,6,NA,LN - 5 - 13,1,1.988971014,13.92405063
LN,a,50L50A,M1,LN - 5,Low,N,13,June,3,2019,03-Jun-19,0,Noelle,25,L,5,S,12:20:00,12:39:00,0:19:00,baseline recruit,358-04-16,Clown Wrasse,Halichoeres maculipinna,Halichoeres,Labridae,Perciformes,18,3.3,0.0028,3.6932,Invertivore,Mobile Invert Feeder,Aquarium,-6.2524,18,5,J,7,NA,LN - 5 - 13,1,3.700616771,13.92405063
LN,a,50L50A,M1,LN - 5,Low,N,13,June,3,2019,03-Jun-19,0,Noelle,25,L,5,S,12:20:00,12:39:00,0:19:00,baseline recruit,358-04-16,Clown Wrasse,Halichoeres maculipinna,Halichoeres,Labridae,Perciformes,18,3.3,0.0028,3.6932,Invertivore,Mobile Invert Feeder,Aquarium,-6.2524,18,5,I,9,NA,LN - 5 - 13,1,9.361953231,13.92405063
LN,a,50L50A,M1,LN - 5,Low,N,13,June,3,2019,03-Jun-19,0,Noelle,25,L,5,S,12:20:00,12:39:00,0:19:00,baseline recruit,358-04-16,Clown Wrasse,Halichoeres maculipinna,Halichoeres,Labridae,Perciformes,18,3.3,0.0028,3.6932,Invertivore,Mobile Invert Feeder,Aquarium,-6.2524,18,5,I,11,NA,LN - 5 - 13,1,19.64398058,13.92405063
LN,a,50L50A,M1,LN - 5,Low,N,13,June,3,2019,03-Jun-19,0,Noelle,25,L,5,S,12:20:00,12:39:00,0:19:00,baseline recruit,441-02-02,Smooth Trunkfish,Lactophrys triqueter,Lactophrys,Ostraciidae,Tetraodontiformes,47,3.1,0.0309,3,Invertivore,Mobile Invert Feeder,Minor commercial,-3.477,47,5,A,19,yes,LN - 5 - 13,1,211.9431,13.92405063
LN,a,50L50A,K1,LN - 6,Low,N,13,June,3,2019,03-Jun-19,0,Noelle,25,L,5,S,12:20:00,12:39:00,0:19:00,baseline recruit,346-02-16,Bicolor Damselfish,Stegastes partitus,Stegastes,Pomacentridae,Perciformes,10,NA,0.0182,3.1519,Herbivore,Small Territorial Herbivore,Aquarium,-4.8921,10,6,A,4,NA,LN - 6 - 13,1,1.437819187,32.91139241
LN,a,50L50A,K1,LN - 6,Low,N,13,June,3,2019,03-Jun-19,0,Noelle,25,L,5,S,12:20:00,12:39:00,0:19:00,baseline recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,6,J,4,NA,LN - 6 - 13,1,0.609692881,32.91139241
LN,a,50L50A,K1,LN - 6,Low,N,13,June,3,2019,03-Jun-19,0,Noelle,25,L,5,S,12:20:00,12:39:00,0:19:00,baseline recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,6,J,5,NA,LN - 6 - 13,1,1.168745911,32.91139241
LN,a,50L50A,K1,LN - 6,Low,N,13,June,3,2019,03-Jun-19,0,Noelle,25,L,5,S,12:20:00,12:39:00,0:19:00,baseline recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,6,J,6,NA,LN - 6 - 13,1,1.988971014,32.91139241
LN,a,50L50A,K1,LN - 6,Low,N,13,June,3,2019,03-Jun-19,0,Noelle,25,L,5,S,12:20:00,12:39:00,0:19:00,baseline recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,6,J,6,NA,LN - 6 - 13,1,1.988971014,32.91139241
LN,a,50L50A,K1,LN - 6,Low,N,13,June,3,2019,03-Jun-19,0,Noelle,25,L,5,S,12:20:00,12:39:00,0:19:00,baseline recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,6,J,8,NA,LN - 6 - 13,1,4.602298655,32.91139241
LN,a,50L50A,K1,LN - 6,Low,N,13,June,3,2019,03-Jun-19,0,Noelle,25,L,5,S,12:20:00,12:39:00,0:19:00,baseline recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,6,J,9,NA,LN - 6 - 13,1,6.488522033,32.91139241
LN,a,50L50A,K1,LN - 6,Low,N,13,June,3,2019,03-Jun-19,0,Noelle,25,L,5,S,12:20:00,12:39:00,0:19:00,baseline recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,6,J,10,NA,LN - 6 - 13,1,8.822339733,32.91139241
LN,a,50L50A,K1,LN - 6,Low,N,13,June,3,2019,03-Jun-19,0,Noelle,25,L,5,S,12:20:00,12:39:00,0:19:00,baseline recruit,358-04-16,Clown Wrasse,Halichoeres maculipinna,Halichoeres,Labridae,Perciformes,18,3.3,0.0028,3.6932,Invertivore,Mobile Invert Feeder,Aquarium,-6.2524,18,6,J,2,NA,LN - 6 - 13,1,0.036217795,32.91139241
LN,a,50L50A,K1,LN - 6,Low,N,13,June,3,2019,03-Jun-19,0,Noelle,25,L,5,S,12:20:00,12:39:00,0:19:00,baseline recruit,358-04-16,Clown Wrasse,Halichoeres maculipinna,Halichoeres,Labridae,Perciformes,18,3.3,0.0028,3.6932,Invertivore,Mobile Invert Feeder,Aquarium,-6.2524,18,6,J,6,NA,LN - 6 - 13,1,2.094238934,32.91139241
LN,a,50L50A,K1,LN - 6,Low,N,13,June,3,2019,03-Jun-19,0,Noelle,25,L,5,S,12:20:00,12:39:00,0:19:00,baseline recruit,360-05-12,Redband Parrotfish,Sparisoma aurofrenatum,Sparisoma,Scaridae,Perciformes,28,2,0.0047,3.4291,Herbivore,Roving Herbivore,Minor commercial,-5.7587,28,6,J,2,NA,LN - 6 - 13,1,0.050624391,32.91139241
LN,a,50L50A,K1,LN - 6,Low,N,13,June,3,2019,03-Jun-19,0,Noelle,25,L,5,S,12:20:00,12:39:00,0:19:00,baseline recruit,360-05-12,Redband Parrotfish,Sparisoma aurofrenatum,Sparisoma,Scaridae,Perciformes,28,2,0.0047,3.4291,Herbivore,Roving Herbivore,Minor commercial,-5.7587,28,6,J,3,NA,LN - 6 - 13,1,0.203326672,32.91139241
LN,a,50L50A,K1,LN - 6,Low,N,13,June,3,2019,03-Jun-19,0,Noelle,25,L,5,S,12:20:00,12:39:00,0:19:00,baseline recruit,360-05-12,Redband Parrotfish,Sparisoma aurofrenatum,Sparisoma,Scaridae,Perciformes,28,2,0.0047,3.4291,Herbivore,Roving Herbivore,Minor commercial,-5.7587,28,6,J,3,NA,LN - 6 - 13,1,0.203326672,32.91139241
LN,a,50L50A,K1,LN - 6,Low,N,13,June,3,2019,03-Jun-19,0,Noelle,25,L,5,S,12:20:00,12:39:00,0:19:00,baseline recruit,360-05-12,Redband Parrotfish,Sparisoma aurofrenatum,Sparisoma,Scaridae,Perciformes,28,2,0.0047,3.4291,Herbivore,Roving Herbivore,Minor commercial,-5.7587,28,6,J,4,NA,LN - 6 - 13,1,0.545282769,32.91139241
LN,a,50L50A,K1,LN - 6,Low,N,13,June,3,2019,03-Jun-19,0,Noelle,25,L,5,S,12:20:00,12:39:00,0:19:00,baseline recruit,360-05-12,Redband Parrotfish,Sparisoma aurofrenatum,Sparisoma,Scaridae,Perciformes,28,2,0.0047,3.4291,Herbivore,Roving Herbivore,Minor commercial,-5.7587,28,6,J,4,NA,LN - 6 - 13,1,0.545282769,32.91139241
LN,a,50L50A,K1,LN - 6,Low,N,13,June,3,2019,03-Jun-19,0,Noelle,25,L,5,S,12:20:00,12:39:00,0:19:00,baseline recruit,360-05-12,Redband Parrotfish,Sparisoma aurofrenatum,Sparisoma,Scaridae,Perciformes,28,2,0.0047,3.4291,Herbivore,Roving Herbivore,Minor commercial,-5.7587,28,6,J,12,NA,LN - 6 - 13,1,23.58947464,32.91139241
LN,a,50L50A,K1,LN - 6,Low,N,13,June,3,2019,03-Jun-19,0,Noelle,25,L,5,S,12:20:00,12:39:00,0:19:00,baseline recruit,360-05-11,Stoplight Parrotfish,Sparisoma viride,Sparisoma,Scaridae,Perciformes,64,2,0.037,2.905,Herbivore,Roving Herbivore,Minor commercial,NA,64,6,J,2,NA,LN - 6 - 13,1,0.277136585,32.91139241
LN,a,50L50A,K1,LN - 6,Low,N,13,June,3,2019,03-Jun-19,0,Noelle,25,L,5,S,12:20:00,12:39:00,0:19:00,baseline recruit,360-09-16,Striped Parrotfish,Scarus iserti,Scarus,Scaridae,Perciformes,35,2,0.0166,3.0548,Herbivore,Roving Herbivore,Minor commercial,-4.8887,35,6,J,2,NA,LN - 6 - 13,1,0.137941365,32.91139241
LN,a,50L50A,K1,LN - 6,Low,N,13,June,3,2019,03-Jun-19,0,Noelle,25,L,5,S,12:20:00,12:39:00,0:19:00,baseline recruit,360-09-16,Striped Parrotfish,Scarus iserti,Scarus,Scaridae,Perciformes,35,2,0.0166,3.0548,Herbivore,Roving Herbivore,Minor commercial,-4.8887,35,6,J,3,NA,LN - 6 - 13,1,0.476012215,32.91139241
LN,a,50L50A,K1,LN - 6,Low,N,13,June,3,2019,03-Jun-19,0,Noelle,25,L,5,S,12:20:00,12:39:00,0:19:00,baseline recruit,360-09-16,Striped Parrotfish,Scarus iserti,Scarus,Scaridae,Perciformes,35,2,0.0166,3.0548,Herbivore,Roving Herbivore,Minor commercial,-4.8887,35,6,J,4,NA,LN - 6 - 13,1,1.146254225,32.91139241
LN,a,50L50A,K1,LN - 6,Low,N,13,June,3,2019,03-Jun-19,0,Noelle,25,L,5,S,12:20:00,12:39:00,0:19:00,baseline recruit,360-09-16,Striped Parrotfish,Scarus iserti,Scarus,Scaridae,Perciformes,35,2,0.0166,3.0548,Herbivore,Roving Herbivore,Minor commercial,-4.8887,35,6,J,6,NA,LN - 6 - 13,1,3.955528588,32.91139241
LN,a,50L50A,K1,LN - 6,Low,N,13,June,3,2019,03-Jun-19,0,Noelle,25,L,5,S,12:20:00,12:39:00,0:19:00,baseline recruit,360-09-16,Striped Parrotfish,Scarus iserti,Scarus,Scaridae,Perciformes,35,2,0.0166,3.0548,Herbivore,Roving Herbivore,Minor commercial,-4.8887,35,6,J,6,NA,LN - 6 - 13,1,3.955528588,32.91139241
LN,a,50L50A,K1,LN - 6,Low,N,13,June,3,2019,03-Jun-19,0,Noelle,25,L,5,S,12:20:00,12:39:00,0:19:00,baseline recruit,360-09-16,Striped Parrotfish,Scarus iserti,Scarus,Scaridae,Perciformes,35,2,0.0166,3.0548,Herbivore,Roving Herbivore,Minor commercial,-4.8887,35,6,J,6,NA,LN - 6 - 13,1,3.955528588,32.91139241
LN,a,50L50A,K1,LN - 6,Low,N,13,June,3,2019,03-Jun-19,0,Noelle,25,L,5,S,12:20:00,12:39:00,0:19:00,baseline recruit,360-09-16,Striped Parrotfish,Scarus iserti,Scarus,Scaridae,Perciformes,35,2,0.0166,3.0548,Herbivore,Roving Herbivore,Minor commercial,-4.8887,35,6,J,6,NA,LN - 6 - 13,1,3.955528588,32.91139241
LN,a,50L50A,K1,LN - 6,Low,N,13,June,3,2019,03-Jun-19,0,Noelle,25,L,5,S,12:20:00,12:39:00,0:19:00,baseline recruit,360-09-16,Striped Parrotfish,Scarus iserti,Scarus,Scaridae,Perciformes,35,2,0.0166,3.0548,Herbivore,Roving Herbivore,Minor commercial,-4.8887,35,6,J,6,NA,LN - 6 - 13,1,3.955528588,32.91139241
LN,a,50L50A,K1,LN - 6,Low,N,13,June,3,2019,03-Jun-19,0,Noelle,25,L,5,S,12:20:00,12:39:00,0:19:00,baseline recruit,358-04-17,Yellowhead Wrasse,Halichoeres garnoti,Halichoeres,Labridae,Perciformes,19,3.5,0.0052,3.3747,Invertivore,Mobile Invert Feeder,Aquarium,-5.6591,19,6,A,15,NA,LN - 6 - 13,1,48.4126121,32.91139241
LN,a,100A,NA,LN - 7,Low,N,13,June,3,2019,03-Jun-19,0,Noelle,25,L,5,S,12:20:00,12:39:00,0:19:00,baseline recruit,346-02-16,Bicolor Damselfish,Stegastes partitus,Stegastes,Pomacentridae,Perciformes,10,NA,0.0182,3.1519,Herbivore,Small Territorial Herbivore,Aquarium,-4.8921,10,7,J,1,NA,LN - 7 - 13,1,0.0182,11.39240506
LN,a,100A,NA,LN - 7,Low,N,13,June,3,2019,03-Jun-19,0,Noelle,25,L,5,S,12:20:00,12:39:00,0:19:00,baseline recruit,346-02-16,Bicolor Damselfish,Stegastes partitus,Stegastes,Pomacentridae,Perciformes,10,NA,0.0182,3.1519,Herbivore,Small Territorial Herbivore,Aquarium,-4.8921,10,7,A,5,NA,LN - 7 - 13,1,2.905058917,11.39240506
LN,a,100A,NA,LN - 7,Low,N,13,June,3,2019,03-Jun-19,0,Noelle,25,L,5,S,12:20:00,12:39:00,0:19:00,baseline recruit,346-02-16,Bicolor Damselfish,Stegastes partitus,Stegastes,Pomacentridae,Perciformes,10,NA,0.0182,3.1519,Herbivore,Small Territorial Herbivore,Aquarium,-4.8921,10,7,A,6,NA,LN - 7 - 13,1,5.160910339,11.39240506
LN,a,100A,NA,LN - 7,Low,N,13,June,3,2019,03-Jun-19,0,Noelle,25,L,5,S,12:20:00,12:39:00,0:19:00,baseline recruit,403-01-04,Bridled Goby,Coryphopterus glaucofraenum,Coryphopterus,Gobiidae,Perciformes,8,2.7,0.0345,2.68,Omnivore,Omnivore,Aquarium,NA,8,7,J,2,NA,LN - 7 - 13,1,0.221095286,11.39240506
LN,a,100A,NA,LN - 7,Low,N,13,June,3,2019,03-Jun-19,0,Noelle,25,L,5,S,12:20:00,12:39:00,0:19:00,baseline recruit,403-01-04,Bridled Goby,Coryphopterus glaucofraenum,Coryphopterus,Gobiidae,Perciformes,8,2.7,0.0345,2.68,Omnivore,Omnivore,Aquarium,NA,8,7,A,5,NA,LN - 7 - 13,1,2.57666944,11.39240506
LN,a,100A,NA,LN - 7,Low,N,13,June,3,2019,03-Jun-19,0,Noelle,25,L,5,S,12:20:00,12:39:00,0:19:00,baseline recruit,403-01-05,Masked Goby,Coryphopterus personatus,Coryphopterus,Gobiidae,Perciformes,4,2.7,0.0213,2.8235,Planktivore,"Planktivore-small, site-attached",Aquarium,-3.849,4,7,A,2,NA,LN - 7 - 13,1,0.150777937,11.39240506
LN,a,100A,NA,LN - 7,Low,N,13,June,3,2019,03-Jun-19,0,Noelle,25,L,5,S,12:20:00,12:39:00,0:19:00,baseline recruit,403-01-05,Masked Goby,Coryphopterus personatus,Coryphopterus,Gobiidae,Perciformes,4,2.7,0.0213,2.8235,Planktivore,"Planktivore-small, site-attached",Aquarium,-3.849,4,7,A,3,NA,LN - 7 - 13,1,0.47373063,11.39240506
LN,a,100A,NA,LN - 7,Low,N,13,June,3,2019,03-Jun-19,0,Noelle,25,L,5,S,12:20:00,12:39:00,0:19:00,baseline recruit,358-04-11,Slippery Dick,Halichoeres bivittatus,Halichoeres,Labridae,Perciformes,35,3.5,0.0134,2.9391,Invertivore,Mobile Invert Feeder,Aquarium,-4.8117,35,7,J,4,NA,LN - 7 - 13,1,0.788168945,11.39240506
LN,a,100A,NA,LN - 7,Low,N,13,June,3,2019,03-Jun-19,0,Noelle,25,L,5,S,12:20:00,12:39:00,0:19:00,baseline recruit,358-04-17,Yellowhead Wrasse,Halichoeres garnoti,Halichoeres,Labridae,Perciformes,19,3.5,0.0052,3.3747,Invertivore,Mobile Invert Feeder,Aquarium,-5.6591,19,7,A,17,NA,LN - 7 - 13,1,73.85830193,11.39240506
LN,a,control,NA,LN - 8,Low,N,13,June,3,2019,03-Jun-19,0,Noelle,25,L,5,S,12:20:00,12:39:00,0:19:00,baseline recruit,346-02-16,Bicolor Damselfish,Stegastes partitus,Stegastes,Pomacentridae,Perciformes,10,NA,0.0182,3.1519,Herbivore,Small Territorial Herbivore,Aquarium,-4.8921,10,8,J,3,NA,LN - 8 - 13,1,0.580643904,3.797468354
LN,a,control,NA,LN - 8,Low,N,13,June,3,2019,03-Jun-19,0,Noelle,25,L,5,S,12:20:00,12:39:00,0:19:00,baseline recruit,346-02-16,Bicolor Damselfish,Stegastes partitus,Stegastes,Pomacentridae,Perciformes,10,NA,0.0182,3.1519,Herbivore,Small Territorial Herbivore,Aquarium,-4.8921,10,8,A,5,NA,LN - 8 - 13,1,2.905058917,3.797468354
LN,a,control,NA,LN - 8,Low,N,13,June,3,2019,03-Jun-19,0,Noelle,25,L,5,S,12:20:00,12:39:00,0:19:00,baseline recruit,403-01-01,Colon Goby,Coryphopterus dicrus,Coryphopterus,Gobiidae,Perciformes,5,2.5,0.0213,2.2835,Omnivore,Omnivore,Aquarium,NA,5,8,J,2,NA,LN - 8 - 13,1,0.103700679,3.797468354
LN,b,control,NA,LN - 10,Low,N,15,June,3,2019,03-Jun-19,0,Kelsey,25,L,5,S,12:21:00,12:58:00,0:37:00,baseline recruit,346-02-14,Cocoa Damselfish,Stegastes variabilis,Stegastes,Pomacentridae,Perciformes,12,NA,0.0324,2.8365,Herbivore,Small Territorial Herbivore,Aquarium,-4.3258,12,10,A,9,NA,LN - 10 - 15,1,16.49126188,1.265822785
LN,b,100L,M5,LN - 11,Low,N,15,June,3,2019,03-Jun-19,0,Kelsey,25,L,5,S,12:21:00,12:58:00,0:37:00,baseline recruit,346-02-16,Bicolor Damselfish,Stegastes partitus,Stegastes,Pomacentridae,Perciformes,10,NA,0.0182,3.1519,Herbivore,Small Territorial Herbivore,Aquarium,-4.8921,10,11,A,7,NA,LN - 11 - 15,1,8.38949656,2.53164557
LN,b,100L,M5,LN - 11,Low,N,15,June,3,2019,03-Jun-19,0,Kelsey,25,L,5,S,12:21:00,12:58:00,0:37:00,baseline recruit,396-01-11,Roughead Blenny,Enneanectes boehlkei,Enneanectes,Tripterygiidae,Perciformes,4,NA,0.0141,3.05,Herbivore,Small Territorial Herbivore,Aquarium,NA,4,11,A,4,NA,LN - 11 - 15,1,0.967168373,2.53164557
LN,b,50L50A,U63,LN - 12,Low,N,15,June,3,2019,03-Jun-19,0,Kelsey,25,L,5,S,12:21:00,12:58:00,0:37:00,baseline recruit,360-05-12,Redband Parrotfish,Sparisoma aurofrenatum,Sparisoma,Scaridae,Perciformes,28,2,0.0047,3.4291,Herbivore,Roving Herbivore,Minor commercial,-5.7587,28,12,J,4,NA,LN - 12 - 15,1,0.545282769,1.265822785
LN,b,100A,NA,LN - 13,Low,N,15,June,3,2019,03-Jun-19,0,Kelsey,25,L,5,S,12:21:00,12:58:00,0:37:00,baseline recruit,346-02-16,Bicolor Damselfish,Stegastes partitus,Stegastes,Pomacentridae,Perciformes,10,NA,0.0182,3.1519,Herbivore,Small Territorial Herbivore,Aquarium,-4.8921,10,13,A,7,NA,LN - 13 - 15,1,8.38949656,2.53164557
LN,b,100A,NA,LN - 13,Low,N,15,June,3,2019,03-Jun-19,0,Kelsey,25,L,5,S,12:21:00,12:58:00,0:37:00,baseline recruit,358-05-11,Bluehead Wrasse,Thalassoma bifasciatum,Thalassoma,Labridae,Perciformes,25,3.3,0.0107,2.9162,Planktivore,Planktivore-oceanic schooler,Aquarium,-4.8865,25,13,J,7,NA,LN - 13 - 15,1,3.117874873,2.53164557
LN,b,control,NA,LN - 15,Low,N,15,June,3,2019,03-Jun-19,0,Kelsey,25,L,5,S,12:21:00,12:58:00,0:37:00,baseline recruit,346-02-16,Bicolor Damselfish,Stegastes partitus,Stegastes,Pomacentridae,Perciformes,10,NA,0.0182,3.1519,Herbivore,Small Territorial Herbivore,Aquarium,-4.8921,10,15,A,7.5,NA,LN - 15 - 15,1,10.42742282,5.063291139
