survey_number,grid_number,species_ID,life_phase,TL(cm),yes
25,7,Stoplight Parrotfish,I,11,NA
25,7,Stoplight Parrotfish,I,14,NA
25,7,Stoplight Parrotfish,I,26,NA
25,7,Striped Parrotfish,A,24,NA
25,7,Yellowhead Wrasse,A,14,NA
25,8,Blenny Family,A,2,NA
25,8,Bluehead Wrasse,J,5,NA
25,8,Bluehead Wrasse,J,7,NA
25,8,Yellowhead Wrasse,I,8,NA
26,9,Bicolor Damselfish,J,2,NA
26,9,Bicolor Damselfish,A,5,NA
26,9,Blue Angelfish,J,10,NA
26,9,Bridled Goby,J,1,NA
26,9,Goldspot Goby,A,6,NA
26,9,Masked Goby,J,1,NA
26,9,Masked Goby,J,1,NA
26,9,Masked Goby,A,1.5,NA
26,9,Masked Goby,A,2,NA
26,9,Masked Goby,A,3,NA
26,9,Masked Goby,A,4,NA
26,9,Masked Goby,A,5,NA
26,9,Masked Goby,A,6,NA
26,9,Pallid Goby,J,1,NA
26,9,Yellowhead Wrasse,J,6,NA
26,10,Bicolor Damselfish,A,7,NA
26,10,Bluehead Wrasse,I,12,NA
26,11,Bluehead Wrasse,I,4,NA
26,11,Bluehead Wrasse,I,5,NA
26,11,French Grunt,A,22,NA
26,11,Ocean Surgeonfish,A,17,NA
26,11,Redband Parrotfish,I,18,NA
26,11,Redband Parrotfish,I,21,NA
26,11,Stoplight Parrotfish,I,24,NA
26,11,Stoplight Parrotfish,I,28,NA
26,11,Stoplight Parrotfish,I,30,NA
26,12,Bicolor Damselfish,A,6,NA
26,12,Bluehead Wrasse,I,3,NA
26,12,Bluehead Wrasse,I,4,NA
26,12,Bluehead Wrasse,I,5,NA
26,12,Bluehead Wrasse,I,6,NA
26,12,Bluehead Wrasse,I,7,NA
26,12,Bluehead Wrasse,I,8,NA
26,12,Bluehead Wrasse,I,9,NA
26,12,Princess Parrotfish,A,24,NA
26,12,Rainbow Parrotfish,A,47,NA
26,12,Redband Parrotfish,J,2,NA
26,12,Redband Parrotfish,J,3,NA
26,12,Redband Parrotfish,J,4,NA
26,12,Redband Parrotfish,J,4,NA
26,13,Bicolor Damselfish,A,4,NA
26,13,Bluehead Wrasse,I,3,NA
26,13,Bluehead Wrasse,I,4,NA
26,13,Bluehead Wrasse,I,7,NA
26,13,Bridled Goby,A,3,NA
26,13,Clown Wrasse,J,5,NA
26,13,Clown Wrasse,I,12,NA
26,13,Clown Wrasse,A,19,NA
26,13,Redband Parrotfish,I,12,NA
26,13,Stoplight Parrotfish,J,13,NA
26,13,Striped Parrotfish,I,12,NA
26,13,Yellowhead Wrasse,I,15,NA
26,14,Bicolor Damselfish,A,7,NA
26,14,Bluehead Wrasse,I,4,NA
26,14,Bluehead Wrasse,I,4,NA
26,14,Bluehead Wrasse,I,4,NA
26,14,Bluehead Wrasse,I,4,NA
26,14,Bluehead Wrasse,I,4,NA
26,14,Bluehead Wrasse,I,5,NA
26,14,Bluehead Wrasse,I,5,NA
26,14,Bluehead Wrasse,I,5,NA
26,14,Bluehead Wrasse,I,5,NA
26,14,Bluehead Wrasse,I,6,NA
26,14,Bluehead Wrasse,I,6,NA
26,14,Bluehead Wrasse,I,6,NA
26,14,Bluehead Wrasse,I,7,NA
26,14,Bluehead Wrasse,I,7,NA
26,14,Bluehead Wrasse,I,7,NA
26,14,Bluehead Wrasse,I,8,NA
26,14,Bluehead Wrasse,I,8,NA
26,14,Bridled Goby,A,6,NA
26,14,Clown Wrasse,I,6,NA
26,14,Clown Wrasse,I,6,NA
26,14,Clown Wrasse,I,7,NA
26,14,Clown Wrasse,I,8,NA
26,14,Clown Wrasse,I,9,NA
26,14,Clown Wrasse,I,12,NA
26,14,Clown Wrasse,I,12,NA
26,14,Clown Wrasse,I,13,NA
26,14,Clown Wrasse,I,15,NA
26,14,Graysby,A,19,NA
26,14,Redband Parrotfish,J,4,NA
26,14,Redband Parrotfish,J,9,NA
26,14,Redband Parrotfish,I,10,NA
26,14,Stoplight Parrotfish,I,4,NA
26,14,Striped Parrotfish,I,12,NA
26,14,Striped Parrotfish,I,13,NA
26,14,Striped Parrotfish,I,14,NA
26,14,Striped Parrotfish,I,14,NA
26,14,Striped Parrotfish,I,15,NA
26,14,Yellowhead Wrasse,A,13,NA
26,15,Blue Chromis,A,12,NA
26,15,Blue Chromis,A,12,NA
26,15,Bluehead Wrasse,I,3,NA
26,15,Bluehead Wrasse,I,4,NA
26,15,Bluehead Wrasse,I,4,NA
26,15,Bluehead Wrasse,I,5,NA
26,15,Bluehead Wrasse,I,6,NA
26,15,Ocean Surgeonfish,A,17,NA
26,16,Dusky Damselfish,A,11,NA
26,16,Dusky Damselfish,A,13,NA
27,17,Bicolor Damselfish,A,7,NA
27,17,Bluehead Wrasse,J,8,NA
27,17,Bluehead Wrasse,J,10,NA
27,17,Colon Goby,A,4,NA
27,17,Redband Parrotfish,J,5,NA
27,17,Redband Parrotfish,J,5,NA
27,17,Redband Parrotfish,J,6,NA
27,18,Longfin Damselfish,A,10,NA
27,18,Stoplight Parrotfish,I,29,NA
27,19,Cocoa Damselfish,A,10,NA
27,19,Colon Goby,J,2,NA
27,19,Yellowtail Damselfish,A,14,NA
27,20,Bicolor Damselfish,A,6,NA
27,20,Bluehead Wrasse,J,9,NA
27,20,Redband Parrotfish,J,4,NA
27,20,Redband Parrotfish,J,4,NA
27,20,Redband Parrotfish,I,10,NA
27,21,Bicolor Damselfish,A,8,NA
27,21,Bluehead Wrasse,J,6,NA
27,21,Bluehead Wrasse,J,8,NA
27,21,Clown Wrasse,J,7,NA
27,21,Dusky Damselfish,A,8,NA
27,21,Dusky Damselfish,A,9,NA
27,21,French Grunt,A,20,NA
27,21,Yellowhead Wrasse,I,13,NA
27,22,Colon Goby,A,4,NA
27,22,Colon Goby,A,5,NA
27,22,Dusky Damselfish,A,10,NA
27,22,Roughead Blenny,A,6,NA
27,23,Graysby,A,17,NA
27,23,Redband Parrotfish,J,3,NA
27,23,Redband Parrotfish,J,4,NA
27,23,Redband Parrotfish,J,6,NA
27,23,Stoplight Parrotfish,J,3,NA
27,23,Stoplight Parrotfish,J,5.5,NA
27,23,Striped Parrotfish,J,2,NA
27,23,Striped Parrotfish,J,3,NA
27,23,Striped Parrotfish,J,5,NA
27,24,Colon Goby,A,3,NA
27,24,Threespot Damselfish,A,10,NA
28,1,Blenny Family,A,2.5,NA
28,2,Blenny Family,A,2,NA
28,2,Blenny Family,A,2,NA
28,2,Roughead Blenny,A,2,NA
28,3,Bicolor Damselfish,A,6,NA
28,3,Bluehead Wrasse,J,4,NA
28,3,Bluehead Wrasse,J,5,NA
28,3,Bluehead Wrasse,J,5,NA
28,3,Bluehead Wrasse,J,6,NA
28,3,Bluehead Wrasse,J,6,NA
28,3,Clown Wrasse,A,7,NA
28,3,Striped Parrotfish,I,5,NA
28,3,Striped Parrotfish,I,6,NA
28,4,Colon Goby,J,1.7,NA
28,4,Colon Goby,J,1.8,NA
28,4,Colon Goby,A,4,NA
28,5,Blenny Family,A,2,NA
28,5,Blenny Family,A,2,NA
28,6,Roughead Blenny,A,1.8,NA
28,6,Roughead Blenny,A,2,NA
28,7,Longfin Damselfish,J,6,NA
28,8,Bicolor Damselfish,A,5,NA
28,8,Bicolor Damselfish,A,6.5,NA
28,8,Bluehead Wrasse,J,2,NA
28,8,Bluehead Wrasse,J,2,NA
28,8,Bluehead Wrasse,J,2,NA
28,8,Bluehead Wrasse,J,2.5,NA
28,8,Bluehead Wrasse,J,2.5,NA
28,8,Bluehead Wrasse,J,3,NA
28,8,Bluehead Wrasse,J,3,NA
28,8,Bluehead Wrasse,J,3.5,NA
28,8,Bluehead Wrasse,J,3.5,NA
28,8,Bluehead Wrasse,J,3.5,NA
28,8,Bluehead Wrasse,J,4,NA
28,8,Bluehead Wrasse,J,4,NA
28,8,Bluehead Wrasse,J,4.5,NA
28,8,Bluehead Wrasse,J,4.5,NA
28,8,Bluehead Wrasse,J,5,NA
28,8,Bluehead Wrasse,J,5,NA
28,8,Bluehead Wrasse,J,5.5,NA
28,8,Bluehead Wrasse,J,5.5,NA
28,8,Bluehead Wrasse,J,5.5,NA
28,8,Clown Wrasse,A,6.5,NA
29,9,Cocoa Damselfish,A,11,NA
29,9,Redband Parrotfish,J,3,NA
29,9,Redband Parrotfish,J,4,NA
29,10,Bluehead Wrasse,J,4,NA
29,10,Bluehead Wrasse,I,4,NA
29,10,Bluehead Wrasse,I,4,NA
29,10,Bluehead Wrasse,I,4,NA
29,10,Bluehead Wrasse,I,5,NA
29,10,Bluehead Wrasse,I,5,NA
29,10,Bluehead Wrasse,J,6,NA
29,10,Bluehead Wrasse,I,6,NA
29,10,Bluehead Wrasse,I,6,NA
29,10,Bluehead Wrasse,I,7,NA
29,10,Bluehead Wrasse,I,8,NA
29,10,Clown Wrasse,I,5,NA
29,10,Dusky Damselfish,A,14,NA
29,11,Stoplight Parrotfish,I,24,NA
29,11,Stoplight Parrotfish,I,29,NA
29,11,Stoplight Parrotfish,A,34,NA
29,12,Bluehead Wrasse,J,3,NA
29,12,Bluehead Wrasse,J,4,NA
29,12,Redband Parrotfish,I,5,NA
29,13,Bluehead Wrasse,J,2,NA
29,13,Bluehead Wrasse,J,3,NA
29,13,Bluehead Wrasse,J,4,NA
29,13,Bluehead Wrasse,J,5,NA
29,13,Redband Parrotfish,J,11,NA
29,13,Stoplight Parrotfish,J,10,NA
29,13,Striped Parrotfish,J,2,NA
29,13,Striped Parrotfish,J,2,NA
29,13,Striped Parrotfish,J,4,NA
29,14,Bridled Goby,J,1,NA
29,14,Clown Wrasse,A,14,NA
29,14,Redband Parrotfish,J,8,NA
29,14,Redband Parrotfish,J,17,NA
29,14,Roughead Blenny,A,3,NA
29,14,Stoplight Parrotfish,J,6,NA
29,14,Stoplight Parrotfish,I,14,NA
29,14,Striped Parrotfish,J,10,NA
29,15,Dusky Damselfish,A,12,NA
29,16,Bicolor Damselfish,A,6,NA
29,16,Bluehead Wrasse,J,1,NA
29,16,Bluehead Wrasse,I,3,NA
29,16,Bluehead Wrasse,I,3,NA
29,16,Bluehead Wrasse,I,4,NA
29,16,Bluehead Wrasse,I,4,NA
29,16,Bluehead Wrasse,I,5,NA
29,16,Bluehead Wrasse,I,5,NA
29,16,Bluehead Wrasse,I,6,NA
29,16,Bluehead Wrasse,I,6,NA
29,16,Bluehead Wrasse,I,7,NA
29,16,Bluehead Wrasse,I,7,NA
29,16,Bluehead Wrasse,I,8,NA
29,16,Bluehead Wrasse,I,8,NA
29,16,Bluehead Wrasse,I,8,NA
29,16,Bluehead Wrasse,I,11,NA
29,16,Clown Wrasse,J,3,NA
29,16,Clown Wrasse,J,7,NA
29,16,Clown Wrasse,I,9,NA
29,16,Clown Wrasse,A,10,NA
29,16,Clown Wrasse,A,13,NA
29,16,Redband Parrotfish,J,4,NA
29,16,Redband Parrotfish,J,5,NA
29,16,Redband Parrotfish,I,5,NA
29,16,Redband Parrotfish,I,6,NA
29,16,Redband Parrotfish,I,8,NA
29,16,Redband Parrotfish,I,12,NA
30,17,Dusky Damselfish,J,8,NA
30,17,Dusky Damselfish,A,13,NA
30,18,Dusky Damselfish,A,9,NA
30,18,Longfin Damselfish,A,11,NA
30,18,Yellowtail Damselfish,A,16,NA
30,19,Clown Wrasse,I,12,NA
30,19,Redband Parrotfish,J,10,NA
30,19,Redband Parrotfish,I,11,NA
30,19,Slender Filefish,A,9,NA
30,19,Stoplight Parrotfish,I,12,NA
30,20,Bicolor Damselfish,J,1,NA
30,20,Bridled Goby,A,6,NA
30,20,Bridled Goby,A,6,NA
30,21,Dusky Damselfish,A,15,NA
30,22,Bluehead Wrasse,J,1,NA
30,22,Yellowtail Damselfish,A,17,NA
30,23,Bluehead Wrasse,I,5,NA
30,23,Bluehead Wrasse,I,7,NA
30,24,Blue Tang,J,5,NA
30,24,Bridled Goby,J,2,NA
30,24,Stoplight Parrotfish,J,3,NA
31,1,Bicolor Damselfish,A,6,NA
31,1,Bluestriped Grunt,A,26,NA
31,1,Clown Wrasse,J,7,NA
31,1,Redband Parrotfish,I,14,NA
31,1,Stoplight Parrotfish,I,22,NA
31,1,Striped Parrotfish,J,5,yes
31,1,Striped Parrotfish,J,5.5,yes
31,2,Bicolor Damselfish,A,6,NA
31,2,Bicolor Damselfish,A,8,NA
31,2,Roughead Blenny,A,1.5,NA
31,2,Roughead Blenny,A,2,NA
31,2,Threespot Damselfish,A,9.5,NA
31,3,Stoplight Parrotfish,A,25,NA
31,3,Stoplight Parrotfish,I,27,NA
31,3,Yellowhead Wrasse,I,15,NA
31,4,Yellowhead Wrasse,A,17,yes
31,4,Yellowtail Snapper,A,17,yes
31,5,Colon Goby,J,1.8,NA
31,5,French Grunt,A,21,NA
31,5,Masked Goby,A,2,NA
31,5,Masked Goby,A,3,NA
31,5,Masked Goby,A,4,NA
31,5,Masked Goby,A,4,NA
31,5,White Grunt,A,25,yes
31,6,Bluehead Wrasse,J,6,NA
31,6,Colon Goby,J,1.7,NA
31,6,Redband Parrotfish,J,2,NA
31,6,Redband Parrotfish,J,2,NA
31,6,Smooth Trunkfish,A,16,NA
31,6,Striped Parrotfish,J,2.5,NA
31,6,Striped Parrotfish,J,3,NA
31,7,Colon Goby,J,1.5,NA
31,7,Ocean Surgeonfish,A,16,NA
31,7,Redband Parrotfish,I,7,NA
31,7,Redband Parrotfish,I,21,NA
31,7,Spotted Goatfish,A,14,NA
31,8,Clown Wrasse,J,6.5,NA
31,8,Clown Wrasse,J,9,NA
31,8,Redband Parrotfish,I,9,NA
31,8,Smooth Trunkfish,A,16,NA
31,8,Yellowhead Wrasse,I,15,NA
32,9,Bicolor Damselfish,A,5,NA
32,9,Goldspot Goby,J,2,NA
32,9,Goldspot Goby,A,7,NA
32,10,Bicolor Damselfish,A,5.5,NA
32,10,Bicolor Damselfish,A,7,NA
32,10,Bluehead Wrasse,I,5,NA
32,10,Bluehead Wrasse,I,9,NA
32,10,Yellowhead Wrasse,J,1,NA
32,10,Yellowhead Wrasse,A,15,NA
32,11,Bridled Goby,A,7,NA
32,11,Yellowhead Wrasse,A,15,NA
32,12,Blenny Family,A,NA,NA
32,12,Doctorfish,A,16,NA
32,12,Doctorfish,A,17,NA
32,12,French Grunt,A,18,NA
32,12,Longfin Damselfish,A,13,NA
32,12,Stoplight Parrotfish,A,40,yes
32,12,Yellowhead Wrasse,J,3.5,NA
32,12,Yellowhead Wrasse,A,14,NA
32,13,Bicolor Damselfish,A,5,NA
32,13,Redband Parrotfish,J,NA,NA
32,13,Striped Parrotfish,J,2,NA
32,13,Striped Parrotfish,J,2.5,NA
32,13,Striped Parrotfish,J,3,NA
32,13,White Grunt,A,20,NA
32,13,Yellowhead Wrasse,J,2,NA
32,13,Yellowhead Wrasse,J,3,NA
32,13,Yellowhead Wrasse,I,13,NA
32,14,Bluehead Wrasse,J,1.5,NA
32,14,Bluehead Wrasse,J,2,NA
32,14,Bluehead Wrasse,J,3,NA
32,14,Bluehead Wrasse,J,4,NA
32,14,Bluehead Wrasse,J,5,NA
32,14,Bluehead Wrasse,A,7,NA
32,14,Bluehead Wrasse,A,8,NA
32,15,Yellowhead Wrasse,A,17,yes
32,15,Yellowhead Wrasse,A,19,yes
32,16,Blue Chromis,A,8,NA
32,16,Bluehead Wrasse,J,4,NA
32,16,Bluehead Wrasse,J,5,NA
32,16,Dusky Damselfish,A,12,NA
33,17,Bicolor Damselfish,J,3,NA
33,17,Bicolor Damselfish,A,8,NA
33,17,Colon Goby,J,2,NA
33,17,Colon Goby,A,3,NA
33,17,Porkfish,A,24,yes
33,17,Yellowtail Snapper,A,22,yes
33,18,Bicolor Damselfish,A,6,NA
33,18,Blenny Family,A,2,NA
33,18,Bluehead Wrasse,J,3,NA
33,18,Bluehead Wrasse,J,4,NA
33,18,Clown Wrasse,A,6,NA
33,18,Clown Wrasse,A,8,NA
33,18,Longfin Damselfish,A,10,NA
33,18,Spinyhead Blenny,A,2,NA
33,19,Longfin Damselfish,A,11,NA
33,19,Papillose Blenny,A,2,NA
33,20,Bicolor Damselfish,A,5,NA
33,20,Blue Tang,A,14,NA
33,20,Bluehead Wrasse,J,NA,NA
33,20,Smooth Trunkfish,A,7,NA
33,20,Stoplight Parrotfish,I,14,NA
33,20,Stoplight Parrotfish,I,19,NA
33,20,Stoplight Parrotfish,I,22,NA
33,20,Stoplight Parrotfish,I,24,NA
33,21,Bicolor Damselfish,A,7,NA
33,21,Redband Parrotfish,A,14,NA
33,21,Yellowhead Wrasse,I,14,NA
33,21,Yellowhead Wrasse,I,16,NA
33,22,Bicolor Damselfish,A,6,NA
33,22,Colon Goby,J,2,NA
33,22,Colon Goby,A,3,NA
33,22,Colon Goby,A,3,NA
33,22,Longfin Damselfish,A,9,NA
33,23,Colon Goby,J,2,NA
33,23,Colon Goby,J,2,NA
33,23,French Grunt,A,13,NA
33,23,Yellowtail Snapper,A,22,NA
33,24,Longfin Damselfish,A,13,NA
33,24,Redband Parrotfish,I,8,NA
33,24,Roughead Blenny,A,2,NA
34,1,Bicolor Damselfish,A,7.5,NA
34,1,Redband Parrotfish,J,4,NA
34,1,Stoplight Parrotfish,J,4.5,NA
34,2,Blue Tang,A,16,NA
34,2,Yellowtail Damselfish,A,14,NA
34,3,Bicolor Damselfish,A,7,NA
34,3,Bluehead Wrasse,J,4,NA
34,3,Longfin Damselfish,A,8,NA
34,3,Longfin Damselfish,A,9,NA
34,3,Stoplight Parrotfish,I,11,NA
34,3,Yellowtail Damselfish,A,13,NA
34,4,Foureye Butterflyfish,A,14,yes
34,4,Masked Goby,A,3,NA
34,6,Roughead Blenny,A,4.5,NA
34,7,Longfin Damselfish,A,8.5,NA
34,7,Threespot Damselfish,J,7,NA
34,8,Bicolor Damselfish,A,6,NA
34,8,Bicolor Damselfish,A,7,NA
34,8,Bluehead Wrasse,J,2,NA
34,8,Bluehead Wrasse,J,2,NA
34,8,Bluehead Wrasse,J,2,NA
34,8,Bluehead Wrasse,J,2,NA
34,8,Bluehead Wrasse,J,3,NA
34,8,Bluehead Wrasse,J,3,NA
34,8,Bluehead Wrasse,J,3,NA
34,8,Bluehead Wrasse,J,3,NA
34,8,Bluehead Wrasse,J,4,NA
34,8,Bluehead Wrasse,J,4,NA
34,8,Bluehead Wrasse,J,4,NA
34,8,Bluehead Wrasse,J,4,NA
34,8,Bluehead Wrasse,J,5,NA
34,8,Bluehead Wrasse,J,5,NA
34,8,Bluehead Wrasse,J,5,NA
34,8,Bluehead Wrasse,J,5,NA
34,8,Bluehead Wrasse,J,7,NA
34,8,Redband Parrotfish,J,7,NA
35,9,Redband Parrotfish,I,17,NA
35,9,Redband Parrotfish,A,18,NA
35,10,Dusky Damselfish,A,13,NA
35,10,Stoplight Parrotfish,I,13,NA
35,10,Striped Parrotfish,I,15,NA
35,10,Yellowtail Snapper,A,16,NA
35,11,Dusky Damselfish,A,7,NA
35,11,Redband Parrotfish,I,16.5,NA
35,11,Sergeant Major,A,10,NA
35,11,Sergeant Major,A,11,NA
35,11,Sergeant Major,A,11,NA
35,11,Sergeant Major,A,12,NA
35,12,Bicolor Damselfish,A,6,NA
35,12,Bicolor Damselfish,A,6,NA
35,12,Bluehead Wrasse,J,1,NA
35,12,Bluehead Wrasse,J,2,NA
35,12,Bluehead Wrasse,J,2,NA
35,12,Stoplight Parrotfish,A,35,NA
35,12,Striped Parrotfish,I,17.5,NA
35,13,Blue Tang,A,11,NA
35,13,Bluehead Wrasse,J,2,NA
35,13,Bluehead Wrasse,J,2,NA
35,13,Bluehead Wrasse,J,2,NA
35,13,Bluehead Wrasse,J,2,NA
35,13,Bluehead Wrasse,J,2,NA
35,13,Bluehead Wrasse,J,3,NA
35,13,Bluehead Wrasse,J,3,NA
35,13,Bluehead Wrasse,J,3,NA
35,13,Bluehead Wrasse,J,3,NA
35,13,Bluehead Wrasse,J,3,NA
35,13,Clown Wrasse,J,6,NA
35,13,Redband Parrotfish,I,9,NA
35,13,Stoplight Parrotfish,I,10,NA
35,13,Stoplight Parrotfish,I,12,NA
35,13,Yellowtail Snapper,A,16,NA
35,14,Banded Butterflyfish,A,12,NA
35,14,Foureye Butterflyfish,A,12,NA
35,14,Roughead Blenny,A,NA,NA
35,15,Dusky Damselfish,A,12,NA
35,15,Rainbow Parrotfish,A,45,NA
35,16,Bicolor Damselfish,A,5,NA
35,16,Roughead Blenny,A,2,NA
36,17,Bicolor Damselfish,A,6,NA
36,17,Bicolor Damselfish,A,8,NA
36,17,Longfin Damselfish,J,6,NA
36,17,Longfin Damselfish,A,10,NA
36,17,Yellowtail Damselfish,A,18,NA
36,18,Dusky Damselfish,A,9,NA
36,18,Spinyhead Blenny,A,2,NA
36,19,Blenny Family,A,2,NA
36,19,Bluehead Wrasse,J,2,NA
36,19,Bluehead Wrasse,J,3,NA
36,19,Colon Goby,J,1,NA
36,19,Longfin Damselfish,A,9,NA
36,19,Yellowtail Damselfish,A,16,NA
36,20,Bicolor Damselfish,J,1,NA
36,20,Bicolor Damselfish,A,5,NA
36,20,Bicolor Damselfish,A,7,NA
36,20,Blenny Family,J,1,NA
36,20,Blue Tang,A,20,NA
36,20,Doctorfish,A,14,NA
36,20,Spinyhead Blenny,A,2,NA
36,21,Colon Goby,J,1,NA
36,21,Longfin Damselfish,A,11,NA
36,21,Porkfish,A,25,NA
36,21,Yellowtail Damselfish,A,17,NA
36,22,Dusky Damselfish,A,9,NA
36,22,Stoplight Parrotfish,I,20,NA
36,22,Yellowtail Damselfish,A,16,NA
36,23,Bicolor Damselfish,A,5,NA
36,23,Stoplight Parrotfish,I,13,NA
36,23,Stoplight Parrotfish,I,20,NA
36,24,Stoplight Parrotfish,I,24,NA
36,24,Stoplight Parrotfish,A,29,NA
37,1,Blue Tang,A,15,NA
37,1,Threespot Damselfish,A,9,NA
37,2,Redband Parrotfish,I,18,yes
37,2,Smooth Trunkfish,A,19,yes 
37,2,Yellowhead Wrasse,I,17,NA
37,3,Bicolor Damselfish,A,5,NA
37,3,Bicolor Damselfish,A,6,NA
37,3,Bicolor Damselfish,A,6,NA
37,3,Bluehead Wrasse,J,4,NA
37,3,Bluehead Wrasse,J,5,NA
37,3,Bluehead Wrasse,J,7,NA
37,3,Bluehead Wrasse,J,8,NA
37,3,Clown Wrasse,J,10,NA
37,3,Redband Parrotfish,J,4,NA
37,4,Cocoa Damselfish,A,10,NA
37,4,Yellowhead Wrasse,A,16,NA
37,5,Bicolor Damselfish,A,5,NA
37,5,Bicolor Damselfish,A,7,NA
37,5,Cocoa Damselfish,A,9,NA
37,5,Yellowhead Wrasse,J,7,yes
37,5,Yellowhead Wrasse,J,9,yes 
37,6,Blue Tang,A,16,yes 
37,6,Roughead Blenny,A,NA,NA
37,6,Yellowhead Wrasse,J,12,NA
37,7,Colon Goby,A,4.5,NA
37,7,Gray Angelfish,A,19,NA
37,7,Roughead Blenny,A,4,NA
37,8,Bicolor Damselfish,A,7.5,NA
38,9,Bicolor Damselfish,A,4,NA
38,9,Bluehead Wrasse,J,2,NA
38,9,Bridled Goby,A,3,NA
38,9,Ocean Surgeonfish,A,14,NA
38,9,Ocean Surgeonfish,A,15,NA
38,9,Redband Parrotfish,I,13,yes
38,9,Redband Parrotfish,I,14,yes
38,9,Roughead Blenny,A,2,NA
38,11,Bicolor Damselfish,A,5,NA
38,11,Redband Parrotfish,I,14,NA
38,11,Striped Parrotfish,I,18,NA
38,11,Yellowhead Wrasse,A,15,NA
38,12,Bluehead Wrasse,A,5,NA
38,12,Bluehead Wrasse,A,6,NA
38,12,Clown Wrasse,A,9,NA
38,12,Clown Wrasse,A,13,NA
38,12,Redband Parrotfish,J,3.5,NA
38,12,Redband Parrotfish,J,4,NA
38,12,Redband Parrotfish,J,4.5,NA
38,12,Redband Parrotfish,J,5,NA
38,12,Redband Parrotfish,I,8,NA
38,12,Yellowtail Snapper,A,18,NA
38,13,Bicolor Damselfish,A,4,NA
38,13,Bicolor Damselfish,A,5,NA
38,13,Blue Tang,A,13,NA
38,13,Princess Parrotfish,I,12,NA
38,13,Princess Parrotfish,I,13,NA
38,13,Princess Parrotfish,I,14,NA
38,13,Redband Parrotfish,I,7,NA
38,13,Roughead Blenny,A,NA,NA
38,14,Bicolor Damselfish,A,7,NA
38,14,Bicolor Damselfish,A,8,NA
38,14,Clown Wrasse,A,11,NA
38,14,Colon Goby,J,2,NA
38,14,Colon Goby,J,2,NA
38,14,Redband Parrotfish,I,8.5,NA
38,14,Redband Parrotfish,I,12,NA
38,14,Smooth Trunkfish,A,20,NA
38,14,Yellowhead Wrasse,I,7.5,NA
38,15,Bicolor Damselfish,A,6.5,NA
38,15,Bicolor Damselfish,A,7,NA
38,16,Bluehead Wrasse,J,3,NA
38,16,Bluehead Wrasse,J,3,NA
38,16,Bluehead Wrasse,J,4,NA
38,16,Bluehead Wrasse,J,4,NA
38,16,Bluehead Wrasse,J,5,NA
38,16,Goby sp. unid.,J,2,NA
38,16,Smooth Trunkfish,A,18,NA
38,16,Striped Parrotfish,J,2,NA
38,16,Striped Parrotfish,J,2,NA
38,16,Striped Parrotfish,J,2,NA
38,16,Striped Parrotfish,J,2,NA
38,16,Striped Parrotfish,J,3,NA
38,16,Striped Parrotfish,J,3,NA
38,16,Striped Parrotfish,J,3,NA
38,16,Striped Parrotfish,J,3,NA
38,16,Yellowhead Wrasse,A,15,NA
39,17,Bicolor Damselfish,A,4,NA
39,17,Bicolor Damselfish,A,6,NA
39,17,Clown Wrasse,J,4,NA
39,17,Colon Goby,J,2,NA
39,17,Spinyhead Blenny,J,1,NA
39,18,Bicolor Damselfish,A,7,NA
39,18,Redband Parrotfish,I,11,NA
39,18,Striped Parrotfish,J,12,NA
39,18,Striped Parrotfish,J,14,NA
39,18,Striped Parrotfish,J,14,NA
39,18,Striped Parrotfish,J,15,NA
39,18,Striped Parrotfish,J,16,NA
39,19,Clown Wrasse,J,3,NA
39,19,Clown Wrasse,J,4,NA
39,20,Bicolor Damselfish,A,4,NA
39,20,Graysby,J,7,NA
39,20,Redband Parrotfish,I,14,NA
39,20,Stoplight Parrotfish,J,3,NA
39,20,Yellowhead Wrasse,A,19,NA
39,21,Bicolor Damselfish,A,4,NA
39,21,Bicolor Damselfish,A,5,NA
39,21,Blue Tang,A,16,NA
39,21,Blue Tang,A,17,NA
39,21,Colon Goby,J,2,NA
39,21,Redband Parrotfish,I,7,NA
39,21,Redband Parrotfish,A,13,NA
39,21,Stoplight Parrotfish,I,7,NA
39,21,White Margate,A,15,NA
39,21,Yellowhead Wrasse,A,10,NA
39,21,Yellowhead Wrasse,A,11,NA
39,22,Bicolor Damselfish,A,6,NA
39,22,Bicolor Damselfish,A,7,NA
39,22,Colon Goby,J,1,NA
39,22,Colon Goby,J,2,NA
39,22,Colon Goby,J,2,NA
39,23,Bicolor Damselfish,A,7,NA
39,23,Bicolor Damselfish,A,8,NA
39,23,Longfin Damselfish,A,13,NA
39,23,Princess Parrotfish,J,10,NA
39,23,Princess Parrotfish,J,10,NA
39,23,Striped Parrotfish,J,14,yes
39,23,Yellowhead Wrasse,I,6,NA
39,24,Colon Goby,J,2,NA
39,24,Stoplight Parrotfish,I,26,yes
39,24,Yellowtail Snapper,A,14,NA
40,2,Redband Parrotfish,J,7,NA
40,2,Redband Parrotfish,J,8,NA
40,3,Longfin Damselfish,A,11,NA
40,3,Sharpnose Puffer,A,7,NA
40,4,Bluehead Wrasse,J,3,NA
40,4,Threespot Damselfish,A,9.5,NA
40,5,Clown Wrasse,J,14,NA
40,6,Threespot Damselfish,A,9.5,NA
40,8,Blue Tang,A,17,NA
40,8,Queen Angelfish,A,17,NA
41,9,Dusky Damselfish,A,12,NA
41,9,Roughead Blenny,A,2,NA
41,9,Roughead Blenny,A,2,NA
